"","id","outliersPro","estimated_rate_Before_Handling","estimated_rate_After_Q_b_F_C","estimated_rate_After_mean","estimated_rate_After_median","Before_P_value","Q_b_F_C_P_value","mean_P_value","median_P_value"
"2073",22270,0.041958041958042,0.324097891263945,0.352480211830383,0.395043848037549,0.402112418676125,0.006,0.2965,0.415,0.3345
"2074",22279,0.103512014787431,0.621160197962585,0.736323223245365,1.04292727011025,1.0895115757225,0,0.002,0.122,0.013
"2075",22282,0.127659574468085,3.1311465600651,5.61934192626845,9.40589559435022,10.4006041817005,0,0,0,0
"2076",22284,0.00809716599190283,0.393849186921722,0.395133178451965,0.403534265253606,0.404496222295138,0.9715,0.9775,0.9905,0.9865
"2077",22295,0.0767284991568297,0.264534184340014,0.304758804662141,0.3964661588175,0.413745028981759,0,0,0,0
"2078",22299,0,0.142220700228367,0.142220700228367,0.142220700228367,0.142220700228367,0.826,0.8395,0.829,0.834
"2079",22304,0.0842105263157895,1.10155053967482,1.27927379414859,1.69573030069223,1.77067041602058,0,0,0,0
"2080",22348,0.0699253224711473,0.751992190301374,0.821096659510045,1.02165846121587,1.05026780187927,0,0,0.012,0.0015
"2081",22350,0.0642857142857143,0.570906861603063,0.599398104675947,0.698782621741014,0.70966426294877,0.495,0.8705,0.9795,0.9745
"2082",22369,0.0386473429951691,0.85807356829129,0.883250248783838,0.973118347819983,0.982794498606113,0.702,0.9565,0.9965,0.992
"2083",22382,0.078207381370826,0.90891907017234,1.03974459321349,1.35479830684418,1.4061679593708,0,0,0,0
"2084",22392,0.025,0.383097013612001,0.391813337790143,0.417699015731667,0.420159854835202,0.841,0.9895,0.9985,0.9985
"2085",22404,0.119047619047619,0.198248976367854,0.243347478726584,0.347178681764197,0.363348770948527,0,0.0635,0.4295,0.105
"2086",22415,0.0981308411214953,0.982381139751449,1.13470798485712,1.5508962777623,1.62640755480441,0,0.025,0.132,0.0335
"2087",22420,0.0786026200873362,0.519520131403348,0.586329214669013,0.745505846904666,0.766125085511779,0,0.085,0.573,0.3105
"2088",22425,0.124489795918367,0.35528850986661,0.46121825208458,0.665498037364818,0.698642636902362,0,0.025,0.1,0.0095
"2089",22429,0.064453125,0.694127999312264,0.737436096781444,0.883294839986546,0.903011058896289,0.012,0.5595,0.9785,0.8985
"2090",22430,0.192468619246862,1.11848914353217,2.7778181018525,7.08220780339821,7.82701242415094,0,0,0,0
"2091",22436,0.0696055684454756,0.258054127310643,0.281089015230556,0.339059717588,0.346837315069117,0.0025,0.6165,0.9675,0.8915
"2092",22443,0.109811896288765,0.793951299431393,1.06158320291272,1.50598000107231,1.58149730450018,0,0,0.0215,0
"2093",22444,0.0990675990675991,0.929682113111695,1.18475204533256,1.68081338356807,1.78306608164316,0,0,0,0
"2094",22449,0.0592592592592593,0.599970467263598,0.62465496800735,0.738685251243121,0.753351137215433,0.015,0.4585,0.988,0.9185
"2095",22454,0.0285087719298246,0.0963544475176114,0.119632288601084,0.130932874589243,0.13241319419098,0,0.1015,0.287,0.206
"2096",22465,0.0608272506082725,0.380298204928764,0.401469439770271,0.472591012315488,0.482748731695516,0.0375,0.6195,0.9515,0.8645
"2097",22469,0.0535714285714286,0.38686426913494,0.40760022683877,0.479512646831928,0.490444128540815,0,0.0015,0.0315,0.007
"2098",22482,0.0887428101889893,1.10340921679352,1.3230416631129,1.72917850876675,1.7814926756424,0,0.0265,0.853,0.423
"2099",22501,0.0902872777017784,0.159281084004783,0.159440788393717,0.221552630077727,0.237046166918718,0,0,0,0
"2100",22510,0.015625,0.854437770163319,0.864019971280328,0.898602170430112,0.903334571234412,0.552,0.717,0.7785,0.7665
"2101",22515,0.0382165605095541,0.576448823915052,0.58835532661067,0.658845204099339,0.665351354712215,0.1115,0.222,0.399,0.343
"2102",22519,0.00673400673400673,0.345170230099092,0.346005640869311,0.351734125689419,0.352178782041674,1,0.9995,0.9995,1
"2103",22522,0.0745428973277075,0.689603695193277,0.757092695747303,0.970952180212032,1.01100907851782,0,0,5e-04,0
"2104",22528,0.0018348623853211,0.130592384177469,0.131142150134064,0.13186832712615,0.131993458374831,0.0025,0.004,0.0045,0.004
"2105",22546,0.174899866488652,0.355531287242097,0.920841702141931,2.21182984029439,2.58036733981428,0,0,0,0
"2106",22547,0.0802919708029197,0.58054607309708,0.717584841923263,0.9660436523951,1.01749778589989,0,0.0025,0.0025,5e-04
"2107",22549,0.116788321167883,0.934692793896083,1.13571606526794,1.76806214622704,1.89946958651363,0,0,0,0
"2108",22554,0.0485933503836317,0.386324724364652,0.405254713031051,0.463793897166568,0.470710278502379,0.016,0.7115,0.992,0.9695
"2109",22557,0.00819672131147541,0.106716350199095,0.10784003344866,0.110251852457451,0.110547521664124,0.4995,0.6395,0.6815,0.6855
"2110",22561,0.086734693877551,0.634916637520922,0.701617452201741,0.964610967927267,1.01898563028441,0,0,0,0
"2111",22569,0.187607573149742,3.9174994828902,86.4358813850131,93.0023735882377,91.5421033766202,0,1,1,1
"2112",22584,0.0658914728682171,0.226384743255199,0.247764696878687,0.300350360129357,0.311302099767834,0,0.015,0.057,0.007
"2113",22591,0.136465324384787,0.264557181541958,0.337812739955575,0.584402070902613,0.62954840513819,0,0,0,0
"2114",22593,0.0691578360290017,0.695219176429548,0.772430095561777,0.957946280446052,0.985793746026192,0,0,0.0105,0
"2115",22596,0.0882917466410749,0.426689592002603,0.532531887135358,0.703084044011006,0.726359151178337,0,0,0.001,0
"2116",22597,0.138831967213115,0.641467019418952,1.28160734665548,2.29676533776821,2.56164618091683,0,0,0,0
"2117",22607,0.0987482614742698,0.167467318121869,0.174491005147622,0.248815781039568,0.263712265922799,0,0,0,0
"2118",22630,0.0592783505154639,0.464230521844962,0.508582033703752,0.609126319067439,0.623863022420379,0,0.0695,0.328,0.165
"2119",22631,0.0359712230215827,0.588477500734813,0.603776398459056,0.662182681574098,0.668226957149255,0.5605,0.9855,1,1
"2120",22635,0.0248306997742664,0.368705179667934,0.381871746665837,0.404387942133649,0.405999774575661,0.999,1,1,1
"2121",22639,0.0750147666863556,1.02828925851696,1.16620220733096,1.48284142780955,1.53615766350032,0,0,0.019,0
"2122",22642,0.110204081632653,0.252210489144574,0.291956462393239,0.417166997849207,0.431617287105252,0,0.0535,0.4225,0.205
"2123",22649,0.0548523206751055,0.71111377521629,0.781305639244224,0.92284823202929,0.942041601189624,0,0.0365,0.19,0.0755
"2124",22661,0,0.125128900925807,0.125128900925807,0.125128900925807,0.125128900925807,0.3795,0.385,0.376,0.3725
"2125",22669,0.0882352941176471,0.53434613680591,0.615124340348039,0.783233334010736,0.801675266356289,0,0.746,0.999,0.9955
"2126",22675,0.0610328638497653,0.466108968759413,0.499026515377978,0.587416350969299,0.599171597068773,0,0.3155,0.923,0.6765
"2127",22683,0,0.228553021595387,0.228553021595387,0.228553021595387,0.228553021595387,0.7615,0.767,0.7725,0.7575
"2128",22698,0.0194805194805195,0.634936627910446,0.639739176130596,0.683056441920607,0.68987600624874,0.0025,0.003,0.0085,0.007
"2129",22699,0.0783582089552239,0.282620173800848,0.303234768357011,0.391365653605747,0.407617988451445,0,0.0085,0.053,0.0105
"2130",22701,0.169673704414587,0.604480576311613,2.16532737459047,4.8517399328782,5.57451109547293,0,0,0,0
"2131",22704,0.120567375886525,0.590655629118694,0.720581574148336,0.980570897971791,1.0196599902613,0.0095,0.7685,0.9965,0.973
"2132",22706,0.0378006872852234,0.257686563501535,0.265474258946294,0.291970631215822,0.295195587438566,0.517,0.915,0.985,0.972
"2133",22710,0.136091954022989,0.818699559825459,1.03856997629298,1.63020333800932,1.73616154515272,0,0,0.022,0
"2134",22716,0.0683060109289618,0.597927677830192,0.64599134122414,0.800984985250808,0.8214141217704,0,0.0795,0.538,0.311
"2135",22734,0.0276845637583893,0.451419827661288,0.463282564672215,0.499026503413951,0.502379258189114,0.5825,0.9965,1,1
"2136",22740,0.0700280112044818,0.734621435301818,0.813046288371647,0.992495248012026,1.01629977889672,0,0.2715,0.9085,0.704
"2137",22742,0.141843971631206,0.353028471796938,0.426267217236435,0.777693736299747,0.873835043255401,0,0,0,0
"2138",22751,0.0495540138751239,0.810948569533565,0.857237329714519,0.99322974009016,1.01349513876358,0,0.0955,0.6845,0.3885
"2139",22760,0.0634686346863469,0.793167827900378,0.861818605280964,1.03584613760754,1.05831228897558,0,0.0405,0.932,0.5665
"2140",22773,0.0873015873015873,0.454732291461777,0.502938889090785,0.639604499047435,0.656617657359973,0.056,0.481,0.8635,0.7535
"2141",22779,0.0567986230636833,0.443144129612806,0.485630475891558,0.572748950085093,0.585737878790253,0,0.0935,0.419,0.2275
"2142",22783,0.048810250152532,0.348448575827703,0.359979754746324,0.41177655681701,0.418856581690184,0.0045,0.3195,0.9155,0.6995
"2143",22794,0,0.0574290336240546,0.0574290336240546,0.0574290336240546,0.0574290336240546,1,1,1,1
"2144",22795,0.0305343511450382,0.688636045276304,0.716077436939828,0.795664567631585,0.809972485431536,0.0045,0.01,0.0125,0.0115
"2145",22796,0.0147058823529412,0.584342342618114,0.591841865356488,0.618065735575719,0.621830752546206,0.135,0.2565,0.349,0.32
"2146",22798,0.102354145342886,0.493119502114204,0.63041014183355,0.861181772861766,0.895092799714195,0,0.0115,0.6135,0.1415
"2147",22799,0.111919927206551,0.823529571536848,0.994151307879763,1.35417941192721,1.40235137570702,0,0.6825,1,0.9995
"2148",22801,0.05249343832021,0.624267652953796,0.649098210578301,0.750125323421109,0.765098435992838,0.012,0.323,0.803,0.586
"2149",22802,0.00444444444444444,0.45758316856808,0.458743132137536,0.463741711080439,0.464436890317939,0.9135,0.9165,0.923,0.9205
"2150",22818,0.0686198920585968,0.783593730238333,0.83543513111783,1.02917801719213,1.06022928526371,0,0.001,0.0885,0.0075
"2151",22821,0.0768194070080863,0.307122244922812,0.358211485469884,0.451301278909383,0.46242519071447,0,0.138,0.9285,0.729
"2152",22832,0.171327901343316,9.41987520582815,81.5024637666374,97.6507754906687,95.8101031484478,0,1,1,1
"2153",22839,0.00719424460431655,0.524831432295825,0.527631042507416,0.536985299957061,0.537418751662835,0.99,0.995,0.998,0.998
"2154",22840,0.00156494522691706,0.140495751085762,0.140694045341589,0.141370535512459,0.141513635108826,0,0,0,0
"2155",22872,0.0683127572016461,1.00189522571877,1.09329853329503,1.3412534285659,1.3793816918989,0,0.0365,0.6415,0.1995
"2156",22873,0,0.148819060363663,0.148819060363663,0.148819060363663,0.148819060363663,0.052,0.0515,0.053,0.0475
"2157",22880,0.055045871559633,0.451621796727509,0.493202254269395,0.583025467891777,0.597801843908859,0,0.0265,0.1835,0.0455
"2158",22882,0.0892759934676102,0.432229500498495,0.524645802135068,0.710436500005835,0.742694597788095,0,0,0,0
"2159",22891,0.00680272108843537,0.361860996489041,0.362079555202699,0.369117452929627,0.369492951563679,0.9855,0.9815,0.9955,0.9905
"2160",22897,0.0272572402044293,0.435640109173384,0.444214057178756,0.478213998970115,0.482959963031446,0.5305,0.8775,0.9825,0.9635
"2161",22919,0.0100334448160535,0.483473024711719,0.484601713740707,0.498654152961953,0.500884825912354,0.482,0.505,0.602,0.561
"2162",22932,0.0174418604651163,0.312078372460857,0.31375204011404,0.32729473634548,0.327599809231851,0.9985,1,0.9995,1
"2163",22935,0.0187265917602996,0.205553799837882,0.209533065240324,0.219538301590612,0.220562089373537,0.719,0.9605,0.981,0.9735
"2164",22940,0.111675126903553,0.504926367867122,0.694198161114036,1.09785870969393,1.19909848051595,0,0,0,0
"2165",22946,0.0314285714285714,0.535753235520311,0.54391812361819,0.59221818227383,0.597590565831857,0.7765,0.93,0.9955,0.988
"2166",22958,0.0290771175726928,0.429761449041598,0.44238090544399,0.478720544141955,0.482729937560454,0.205,0.993,1,1
"2167",22970,0.0148148148148148,0.618230939628621,0.618523828001417,0.644260185792765,0.648336265348801,0.2175,0.2335,0.2765,0.244
"2168",22971,0.0648854961832061,0.853851298980855,0.925456938945973,1.1108872114158,1.1349443133324,0.0095,0.374,0.795,0.678
"2169",23010,0.0527656477438137,1.37837942495198,1.46030575929157,1.66759531507301,1.6916092904702,0.0125,1,1,1
"2170",23011,0.00231481481481481,0.513144884366457,0.5132283204386,0.516564339993426,0.516800388994938,1,1,1,1
"2171",23016,0.0527950310559006,0.339804427803185,0.354281333263771,0.408770012880031,0.414928549283146,0.066,0.4125,0.7315,0.6395
"2172",23017,0.0386411889596603,0.685646964397632,0.738842057318404,0.833929337896006,0.846760690152684,0,5e-04,0.023,0.001
"2173",23024,0,0.126468294935082,0.126468294935082,0.126468294935082,0.126468294935082,0.014,0.011,0.0115,0.0095
"2174",23027,0.0416666666666667,0.579571542746506,0.60254806356875,0.678199727800351,0.687203612569329,0.061,0.4785,0.8285,0.753
"2175",23042,0.0168498168498168,0.719942933774612,0.729464717758685,0.766881124819785,0.771229590942222,0.043,0.249,0.5855,0.4985
"2176",23044,0.0267062314540059,0.445277020064839,0.460814788166093,0.497762843956875,0.502287239075793,0.0705,0.686,0.907,0.875
"2177",23048,0.0503189227498228,0.531637039009933,0.557357059205106,0.629193315253249,0.638632431933925,0.3565,1,1,1
"2178",23057,0.0777118186724231,0.749224525826249,0.80854169004888,1.07078839695903,1.13265423772088,0,0,0,0
"2179",23086,0.0343546889507892,1.04841637720993,1.08366541739074,1.1794183851379,1.18873515594638,0.84,1,1,1
"2180",23089,0.072463768115942,0.567937161692607,0.590450807657,0.729638065890802,0.747195763344605,0.073,0.2355,0.6215,0.439
"2181",23095,0.0082815734989648,0.528373378301393,0.531592151215964,0.546047908849744,0.547585821105595,0.0745,0.205,0.405,0.3355
"2182",23108,0.122311827956989,0.572386349869668,0.973754384827399,1.68417494991741,1.89845426626674,0,0,0,0
"2183",23109,0.0774818401937046,0.322231926268023,0.352706246254589,0.443892978586954,0.457634918524511,0,0.1745,0.724,0.454
"2184",23114,0.0670949321912919,0.609331698104372,0.675366937474773,0.82239000442721,0.842541913016881,0,0.117,0.943,0.6865
"2185",23140,0.0103092783505155,0.45225983677254,0.455257903985046,0.468831393546834,0.470478865556038,0.672,0.766,0.8285,0.814
"2186",23141,0.0388349514563107,0.300838741410366,0.307053273119402,0.34593846126693,0.352514027017755,0.029,0.06,0.094,0.056
"2187",23147,0.118387909319899,0.299318358688576,0.444944588760647,0.685118468101096,0.731479438687889,0,0,0.0055,0
"2188",23169,0.0382916053019146,0.413376318443766,0.44176860760963,0.494860987520215,0.500072118547798,0,0.4805,0.927,0.883
"2189",23173,0.0757575757575758,0.338372845453634,0.363109130357439,0.45390892452788,0.472725290121834,0.0085,0.081,0.1685,0.072
"2190",23183,0,0.101265125662477,0.101265125662477,0.101265125662477,0.101265125662477,0.2675,0.29,0.2635,0.274
"2191",23198,0.003003003003003,0.424138537150733,0.424574838466904,0.428055087726551,0.428342803638078,1,0.9995,0.9995,1
"2192",23222,0.139784946236559,1.48712424964678,2.92028836536112,5.14898695265752,5.72426752302013,0,0,0,0
"2193",23228,0.0897155361050328,0.501482549954383,0.609058897177212,0.81515216570665,0.847499321105757,0,0,0.0065,0
"2194",23229,0.0582822085889571,0.706012724724323,0.741268272153622,0.872803092635455,0.888166078504645,0.0055,0.2645,0.754,0.5955
"2195",23231,0.0416666666666667,0.164112289509922,0.167262151789698,0.18781413000012,0.190572654166166,0.341,0.491,0.7195,0.6475
"2196",23232,0.0331412103746398,0.504011574151368,0.516109409534649,0.562903982831127,0.568559119867755,0.6005,0.9485,0.998,0.996
"2197",23242,0.048951048951049,0.147613239460958,0.148708846516073,0.169831876341497,0.171774979606067,0.6955,0.7615,0.973,0.9555
"2198",23244,0.116161616161616,0.723628373580371,1.01238200621093,1.6167681973648,1.77381936231715,0,0,0,0
"2199",23247,0.045958795562599,0.756814017976236,0.790328044719126,0.88592634738575,0.89574873808584,0.4095,0.9975,1,1
"2200",23275,0.110197368421053,0.348105359371504,0.451473707244103,0.641897032702554,0.675411198445389,0,0,0.0125,0
"2201",23279,0,0.15680739971007,0.15680739971007,0.15680739971007,0.15680739971007,0,0,0,0
"2202",23281,0.0904761904761905,0.610833085920113,0.697125827917788,0.885538153829995,0.907022960268008,0.006,0.748,0.9935,0.986
"2203",23282,0.104529616724739,0.967498175914816,1.13345340745564,1.73704730454414,1.89280002229397,0,0,0,0
"2204",23296,0.0711743772241993,0.359631414910085,0.383029177509228,0.457179112408801,0.464025626099442,0.323,0.9435,0.9995,0.9995
"2205",23298,0.0145631067961165,0.463043612845375,0.466435811840952,0.48883531822937,0.491603433870358,0.205,0.294,0.424,0.3935
"2206",23309,0.120535714285714,0.230231207217679,0.29760108346408,0.453149044750427,0.477456135100175,0,0.011,0.155,0.0225
"2207",23311,0.132022471910112,1.35453919038466,2.0221352095399,3.48822985745142,3.8776436094466,0,0,0,0
"2208",23320,0.0676328502415459,0.602634542012826,0.645645141543563,0.808402044710516,0.835128906277546,0,5e-04,5e-04,5e-04
"2209",23329,0,0.136789020639559,0.136789020639559,0.136789020639559,0.136789020639559,0.279,0.2655,0.2735,0.2895
"2210",23338,0.0181818181818182,0.399093552532689,0.405219135891663,0.424310547588206,0.426704363199155,0.997,1,1,1
"2211",23339,0.0495575221238938,0.693554099890225,0.741912244756475,0.868676677299857,0.890334740851692,0,0.002,0.0175,0.006
"2212",23347,0.0886075949367089,1.39153307505679,1.65956605051967,2.17867120241125,2.25270715982937,0,0.025,0.661,0.2205
"2213",23352,0.0515463917525773,0.452669934830489,0.481128922221135,0.580901804046441,0.604180474766898,0,0,0,0
"2214",23354,0.0118764845605701,0.450283299530964,0.452166181243301,0.465696983580231,0.466832586561565,0.9945,0.999,1,1
"2215",23361,0.0687237026647966,0.181724560563301,0.191209379658325,0.237092191649868,0.245161866941345,0,0,0,0
"2216",23369,0.112852664576803,0.379151158005212,0.553410042682363,0.851598789731036,0.92157613944768,0,0,0,0
"2217",23381,0.0191570881226054,0.351857265999506,0.355424534750044,0.379201750074185,0.383824543856196,0,0,0,0
"2218",23382,0.0192926045016077,0.521114782274544,0.524184418377472,0.556435083072721,0.559976387350875,0.3185,0.4,0.61,0.5665
"2219",23397,0.0951612903225806,1.20647344081759,1.53215424052211,2.06944251859076,2.15866790327888,0,0.006,0.191,0.02
"2220",23407,0.133720930232558,0.288635664481174,0.390960439127265,0.649424553468979,0.701884047826158,0,5e-04,0.003,5e-04
"2221",23419,0.0562770562770563,0.219203302038763,0.228716607038309,0.266770959573232,0.272232531225097,0.032,0.3305,0.715,0.516
